#Fichier contenant sur chaque ligne : Latitude en degré, Longitude en degré, Altitude en mètre, Temps en secondes, Cap en degré
43.10844625556832,5.962968575260878,181.0,181.0,60.0
43.10847904683169,5.963046371646544,182.0,182.0,60.0
43.1085118380775,5.963124168032208,183.0,183.0,60.0
43.108544629305754,5.963201964417874,184.0,184.0,60.0
43.108577420516426,5.963279760803539,185.0,185.0,60.0
43.10861021170953,5.963357557189206,186.0,186.0,60.0
43.10864300288508,5.963435353574871,187.0,187.0,60.0
43.10867579404306,5.963513149960536,188.0,188.0,60.0
43.108708585183464,5.963590946346202,189.0,189.0,60.0
43.108741376306305,5.963668742731866,190.0,190.0,60.0
43.10877416741159,5.963746539117533,191.0,191.0,60.0
43.10880695849929,5.963824335503198,192.0,192.0,60.0
43.108839749569434,5.963902131888864,193.0,193.0,60.0
43.108872540622,5.963979928274529,194.0,194.0,60.0
43.10890533165701,5.9640577246601945,195.0,195.0,60.0
43.10893812267445,5.96413552104586,196.0,196.0,60.0
43.108970913674334,5.964213317431526,197.0,197.0,60.0
43.10900370465664,5.9642911138171915,198.0,198.0,60.0
43.10903649562138,5.964368910202857,199.0,199.0,60.0
43.10906928656855,5.9644467065885225,200.0,200.0,60.0
43.10910207749816,5.964524502974188,201.0,201.0,60.0
43.10913486841019,5.9646022993598535,202.0,202.0,60.0
43.10916765930467,5.9646800957455195,203.0,203.0,60.0
43.10920045018156,5.964757892131185,204.0,204.0,60.0
43.109233241040904,5.9648356885168505,205.0,205.0,60.0
43.10926603188267,5.964913484902516,206.0,206.0,60.0
43.109298822706876,5.964991281288182,207.0,207.0,60.0
43.109331613513504,5.9650690776738475,208.0,208.0,60.0
43.10936440430258,5.965146874059513,209.0,209.0,60.0
43.10939719507408,5.965224670445178,210.0,210.0,60.0
43.109429985828015,5.965302466830844,211.0,211.0,60.0
43.109462776564385,5.965380263216509,212.0,212.0,60.0
43.10949556728318,5.965458059602176,213.0,213.0,60.0
43.109528357984416,5.96553585598784,214.0,214.0,60.0
43.109561148668085,5.965613652373506,215.0,215.0,60.0
43.10959393933418,5.965691448759172,216.0,216.0,60.0
43.109626729982715,5.965769245144836,217.0,217.0,60.0
43.10965952061368,5.965847041530503,218.0,218.0,60.0
43.109692311227086,5.965924837916168,219.0,219.0,60.0
43.10972510182291,5.966002634301834,220.0,220.0,60.0
43.10975789240118,5.966080430687499,221.0,221.0,60.0
43.10979068296187,5.966158227073164,222.0,222.0,60.0
43.109823473505,5.966236023458831,223.0,223.0,60.0
43.109856264030576,5.966313819844496,224.0,224.0,60.0
43.10988905453856,5.966391616230161,225.0,225.0,60.0
43.10992184502899,5.966469412615826,226.0,226.0,60.0
43.10995463550185,5.966547209001492,227.0,227.0,60.0
43.10998742595716,5.966625005387158,228.0,228.0,60.0
43.11002021639488,5.966702801772824,229.0,229.0,60.0
43.11005300681504,5.966780598158489,230.0,230.0,60.0
43.110085797217636,5.966858394544154,231.0,231.0,60.0
43.11011858760266,5.96693619092982,232.0,232.0,60.0
43.110151377970126,5.967013987315485,233.0,233.0,60.0
43.11018416832001,5.967091783701151,234.0,234.0,60.0
43.11021695865234,5.967169580086817,235.0,235.0,60.0
43.1102497489671,5.967247376472482,236.0,236.0,60.0
43.11028253926429,5.967325172858147,237.0,237.0,60.0
